date,state,district,pincode,demo_age_5_17,demo_age_17_
19-10-2025,Uttarakhand,Nainital,262402,1,10
19-10-2025,Uttarakhand,Nainital,263002,3,4
19-10-2025,Uttarakhand,Nainital,263140,1,2
19-10-2025,Uttarakhand,Nainital,263157,0,1
19-10-2025,Uttarakhand,Pauri Garhwal,246121,0,7
19-10-2025,Uttarakhand,Pauri Garhwal,246159,0,1
19-10-2025,Uttarakhand,Pauri Garhwal,246161,0,1
19-10-2025,Uttarakhand,Pauri Garhwal,246167,0,2
19-10-2025,Uttarakhand,Pauri Garhwal,246169,0,1
19-10-2025,Uttarakhand,Pauri Garhwal,246172,2,3
19-10-2025,Uttarakhand,Pauri Garhwal,246193,0,1
19-10-2025,Uttarakhand,Pauri Garhwal,249304,0,2
19-10-2025,Uttarakhand,Pauri Garhwal,249306,0,1
19-10-2025,Uttarakhand,Pithoragarh,262501,4,4
19-10-2025,Uttarakhand,Pithoragarh,262520,1,0
19-10-2025,Uttarakhand,Pithoragarh,262534,0,1
19-10-2025,Uttarakhand,Pithoragarh,262543,0,2
19-10-2025,Uttarakhand,Rudraprayag,246141,1,2
19-10-2025,Uttarakhand,Rudraprayag,246421,2,1
19-10-2025,Uttarakhand,Rudraprayag,246429,0,0
19-10-2025,Uttarakhand,Rudraprayag,246442,0,0
19-10-2025,Uttarakhand,Rudraprayag,246471,0,2
19-10-2025,Uttarakhand,Tehri Garhwal,249137,1,2
19-10-2025,Uttarakhand,Tehri Garhwal,249161,3,8
19-10-2025,Uttarakhand,Tehri Garhwal,249175,0,4
19-10-2025,Uttarakhand,Udham Singh Nagar,262405,2,23
19-10-2025,Uttarakhand,Uttarkashi,249152,0,2
19-10-2025,Uttarakhand,Uttarkashi,249165,1,2
19-10-2025,Uttarakhand,Uttarkashi,249185,10,14
20-10-2025,Uttarakhand,Almora,263621,1,1
20-10-2025,Uttarakhand,Chamoli,246424,0,1
20-10-2025,Uttarakhand,Champawat,262310,0,1
20-10-2025,Uttarakhand,Dehradun,248171,2,3
20-10-2025,Uttarakhand,Hardwar,247667,0,1
20-10-2025,Uttarakhand,Haridwar,247662,0,4
20-10-2025,Uttarakhand,Haridwar,249402,2,6
20-10-2025,Uttarakhand,Haridwar,249408,3,4
20-10-2025,Uttarakhand,Haridwar,249410,1,0
20-10-2025,Uttarakhand,Nainital,263134,0,2
20-10-2025,Uttarakhand,Nainital,263140,0,2
20-10-2025,Uttarakhand,Nainital,263159,0,1
20-10-2025,Uttarakhand,Pauri Garhwal,246130,0,1
20-10-2025,Uttarakhand,Pauri Garhwal,246155,0,1
20-10-2025,Uttarakhand,Pithoragarh,262553,0,2
20-10-2025,Uttarakhand,Rudraprayag,246141,0,1
20-10-2025,Uttarakhand,Tehri Garhwal,249161,0,1
20-10-2025,Uttarakhand,Tehri Garhwal,249165,0,2
20-10-2025,Uttarakhand,Tehri Garhwal,249186,0,1
20-10-2025,Uttarakhand,Tehri Garhwal,249192,1,0
20-10-2025,Uttarakhand,Udham Singh Nagar,244712,0,14
21-10-2025,Uttarakhand,Almora,263637,0,1
21-10-2025,Uttarakhand,Almora,263656,0,1
21-10-2025,Uttarakhand,Almora,263659,1,0
21-10-2025,Uttarakhand,Almora,263663,0,2
21-10-2025,Uttarakhand,Almora,263678,1,0
21-10-2025,Uttarakhand,Chamoli,246486,0,1
21-10-2025,Uttarakhand,Dehradun,248002,0,3
21-10-2025,Uttarakhand,Dehradun,248007,5,11
21-10-2025,Uttarakhand,Dehradun,248009,0,2
21-10-2025,Uttarakhand,Dehradun,248159,0,1
21-10-2025,Uttarakhand,Haridwar,247656,2,15
21-10-2025,Uttarakhand,Haridwar,247667,5,20
21-10-2025,Uttarakhand,Haridwar,247670,1,3
21-10-2025,Uttarakhand,Haridwar,249401,0,5
21-10-2025,Uttarakhand,Haridwar,249404,1,2
21-10-2025,Uttarakhand,Haridwar,249405,0,1
21-10-2025,Uttarakhand,Haridwar,249407,1,8
21-10-2025,Uttarakhand,Nainital,263002,0,2
21-10-2025,Uttarakhand,Nainital,263157,0,2
21-10-2025,Uttarakhand,Pauri Garhwal,246127,0,1
21-10-2025,Uttarakhand,Pauri Garhwal,246128,0,1
21-10-2025,Uttarakhand,Tehri Garhwal,249130,0,3
21-10-2025,Uttarakhand,Udham Singh Nagar,262401,1,14
22-10-2025,Uttarakhand,Bageshwar,263635,0,1
22-10-2025,Uttarakhand,Dehradun,248013,0,1
22-10-2025,Uttarakhand,Dehradun,248146,0,1
22-10-2025,Uttarakhand,Haridwar,247662,0,1
22-10-2025,Uttarakhand,Haridwar,247663,0,2
22-10-2025,Uttarakhand,Haridwar,247668,0,1
22-10-2025,Uttarakhand,Haridwar,249407,0,1
22-10-2025,Uttarakhand,Nainital,244715,0,2
22-10-2025,Uttarakhand,Nainital,263001,0,1
22-10-2025,Uttarakhand,Nainital,263132,0,1
22-10-2025,Uttarakhand,Pauri Garhwal,246174,0,1
22-10-2025,Uttarakhand,Tehri Garhwal,249123,0,1
22-10-2025,Uttarakhand,Udham Singh Nagar,262308,0,2
22-10-2025,Uttarakhand,Udham Singh Nagar,263148,1,0
27-10-2025,Uttarakhand,Almora,263621,0,3
27-10-2025,Uttarakhand,Almora,263622,0,5
27-10-2025,Uttarakhand,Almora,263623,1,4
27-10-2025,Uttarakhand,Almora,263643,0,1
27-10-2025,Uttarakhand,Almora,263652,0,3
27-10-2025,Uttarakhand,Almora,263655,1,0
27-10-2025,Uttarakhand,Almora,263658,0,1
27-10-2025,Uttarakhand,Almora,263678,0,3
27-10-2025,Uttarakhand,Bageshwar,263628,0,1
27-10-2025,Uttarakhand,Bageshwar,263632,0,1
27-10-2025,Uttarakhand,Bageshwar,263634,0,3
27-10-2025,Uttarakhand,Bageshwar,263639,0,1
27-10-2025,Uttarakhand,Chamoli,246424,0,2
27-10-2025,Uttarakhand,Chamoli,246429,0,1
27-10-2025,Uttarakhand,Chamoli,246440,0,2
27-10-2025,Uttarakhand,Chamoli,246441,0,1
27-10-2025,Uttarakhand,Champawat,262529,0,1
27-10-2025,Uttarakhand,Dehradun,248001,3,74
27-10-2025,Uttarakhand,Dehradun,248011,0,3
27-10-2025,Uttarakhand,Dehradun,248122,0,2
27-10-2025,Uttarakhand,Dehradun,248145,0,1
27-10-2025,Uttarakhand,Dehradun,248159,0,1
27-10-2025,Uttarakhand,Dehradun,248179,0,6
27-10-2025,Uttarakhand,Dehradun,248196,0,8
27-10-2025,Uttarakhand,Haridwar,247656,1,19
27-10-2025,Uttarakhand,Haridwar,247668,1,12
27-10-2025,Uttarakhand,Haridwar,247670,1,4
27-10-2025,Uttarakhand,Haridwar,249404,0,19
27-10-2025,Uttarakhand,Nainital,244715,1,14
27-10-2025,Uttarakhand,Pauri Garhwal,246130,0,5
27-10-2025,Uttarakhand,Pauri Garhwal,246131,0,3
27-10-2025,Uttarakhand,Pauri Garhwal,246147,1,3
27-10-2025,Uttarakhand,Pauri Garhwal,246163,0,1
27-10-2025,Uttarakhand,Pauri Garhwal,246167,1,2
27-10-2025,Uttarakhand,Pauri Garhwal,246172,0,4
27-10-2025,Uttarakhand,Pauri Garhwal,246174,1,1
27-10-2025,Uttarakhand,Pauri Garhwal,246179,0,5
27-10-2025,Uttarakhand,Pauri Garhwal,246276,1,1
27-10-2025,Uttarakhand,Pithoragarh,262532,1,1
27-10-2025,Uttarakhand,Pithoragarh,262533,0,2
27-10-2025,Uttarakhand,Pithoragarh,262542,1,2
27-10-2025,Uttarakhand,Pithoragarh,262543,0,1
27-10-2025,Uttarakhand,Pithoragarh,262546,0,1
27-10-2025,Uttarakhand,Rudraprayag,246141,0,3
27-10-2025,Uttarakhand,Rudraprayag,246421,0,2
27-10-2025,Uttarakhand,Rudraprayag,246425,0,4
27-10-2025,Uttarakhand,Rudraprayag,246439,0,2
27-10-2025,Uttarakhand,Rudraprayag,246469,0,1
27-10-2025,Uttarakhand,Tehri Garhwal,249121,0,4
27-10-2025,Uttarakhand,Tehri Garhwal,249131,1,11
27-10-2025,Uttarakhand,Tehri Garhwal,249137,0,1
27-10-2025,Uttarakhand,Tehri Garhwal,249155,2,16
27-10-2025,Uttarakhand,Tehri Garhwal,249161,0,6
27-10-2025,Uttarakhand,Tehri Garhwal,249175,0,3
27-10-2025,Uttarakhand,Tehri Garhwal,249181,1,9
27-10-2025,Uttarakhand,Tehri Garhwal,249186,0,1
27-10-2025,Uttarakhand,Udham Singh Nagar,244713,4,59
27-10-2025,Uttarakhand,Udham Singh Nagar,262308,6,32
27-10-2025,Uttarakhand,Udham Singh Nagar,262401,6,24
27-10-2025,Uttarakhand,Udham Singh Nagar,263149,1,2
27-10-2025,Uttarakhand,Udham Singh Nagar,263153,2,41
27-10-2025,Uttarakhand,Uttarkashi,249135,0,1
27-10-2025,Uttarakhand,Uttarkashi,249141,0,4
27-10-2025,Uttarakhand,Uttarkashi,249151,0,5
30-10-2025,Uttarakhand,Almora,263643,0,2
30-10-2025,Uttarakhand,Hardwar,247664,0,1
30-10-2025,Uttarakhand,Nainital,263128,0,1
30-10-2025,Uttarakhand,Pauri Garhwal,246194,0,1
30-10-2025,Uttarakhand,Pithoragarh,262576,0,2
02-11-2025,Uttarakhand,Almora,263629,1,0
02-11-2025,Uttarakhand,Almora,263645,0,1
02-11-2025,Uttarakhand,Bageshwar,263619,0,1
02-11-2025,Uttarakhand,Chamoli,246481,1,5
02-11-2025,Uttarakhand,Champawat,262527,1,0
02-11-2025,Uttarakhand,Dehradun,248141,0,4
02-11-2025,Uttarakhand,Hardwar,247661,0,1
02-11-2025,Uttarakhand,Nainital,244713,0,1
02-11-2025,Uttarakhand,Nainital,263001,1,1
02-11-2025,Uttarakhand,Nainital,263157,0,4
02-11-2025,Uttarakhand,Pauri Garhwal,246172,0,1
02-11-2025,Uttarakhand,Pauri Garhwal,246176,0,1
02-11-2025,Uttarakhand,Tehri Garhwal,249122,0,3
02-11-2025,Uttarakhand,Udham Singh Nagar,262311,0,3
01-11-2025,Uttarakhand,Almora,263655,0,1
01-11-2025,Uttarakhand,Chamoli,246453,1,1
01-11-2025,Uttarakhand,Chamoli,246455,1,2
01-11-2025,Uttarakhand,Chamoli,246488,0,1
01-11-2025,Uttarakhand,Dehradun,248159,1,0
01-11-2025,Uttarakhand,Nainital,263141,1,2
01-11-2025,Uttarakhand,Nainital,263158,1,1
01-11-2025,Uttarakhand,Pauri Garhwal,246165,0,1
01-11-2025,Uttarakhand,Pauri Garhwal,246279,0,2
01-11-2025,Uttarakhand,Pithoragarh,262526,0,1
01-11-2025,Uttarakhand,Udham Singh Nagar,244716,0,1
01-11-2025,Uttarakhand,Udham Singh Nagar,263149,0,1
17-10-2025,Uttarakhand,Almora,263601,4,10
17-10-2025,Uttarakhand,Almora,263624,0,2
17-10-2025,Uttarakhand,Almora,263625,0,4
17-10-2025,Uttarakhand,Almora,263636,1,2
17-10-2025,Uttarakhand,Almora,263653,0,3
17-10-2025,Uttarakhand,Almora,263660,1,0
17-10-2025,Uttarakhand,Almora,263680,0,1
17-10-2025,Uttarakhand,Bageshwar,263632,0,3
17-10-2025,Uttarakhand,Bageshwar,263640,0,2
17-10-2025,Uttarakhand,Chamoli,246424,0,6
17-10-2025,Uttarakhand,Chamoli,246429,0,2
17-10-2025,Uttarakhand,Chamoli,246435,0,2
17-10-2025,Uttarakhand,Chamoli,246443,1,5
17-10-2025,Uttarakhand,Chamoli,246446,0,1
17-10-2025,Uttarakhand,Champawat,262309,2,7
17-10-2025,Uttarakhand,Champawat,262527,1,2
17-10-2025,Uttarakhand,Dehradun,248011,0,1
17-10-2025,Uttarakhand,Dehradun,248196,0,6
17-10-2025,Uttarakhand,Dehradun,248198,0,4
17-10-2025,Uttarakhand,Dehradun,249202,1,6
17-10-2025,Uttarakhand,Dehradun,249203,0,1
17-10-2025,Uttarakhand,Hardwar,247667,0,4
17-10-2025,Uttarakhand,Haridwar,247668,0,11
17-10-2025,Uttarakhand,Nainital,263139,13,72
17-10-2025,Uttarakhand,Nainital,263140,0,5
17-10-2025,Uttarakhand,Pauri Garhwal,246127,0,1
17-10-2025,Uttarakhand,Pauri Garhwal,246130,0,3
17-10-2025,Uttarakhand,Pauri Garhwal,246146,0,2
17-10-2025,Uttarakhand,Pauri Garhwal,246147,1,2
17-10-2025,Uttarakhand,Pauri Garhwal,246162,0,1
17-10-2025,Uttarakhand,Pithoragarh,262501,3,10
17-10-2025,Uttarakhand,Pithoragarh,262530,0,3
17-10-2025,Uttarakhand,Rudraprayag,246425,1,3
17-10-2025,Uttarakhand,Tehri Garhwal,249137,2,6
17-10-2025,Uttarakhand,Tehri Garhwal,249145,0,7
17-10-2025,Uttarakhand,Tehri Garhwal,249155,2,8
17-10-2025,Uttarakhand,Tehri Garhwal,249196,3,0
17-10-2025,Uttarakhand,Udham Singh Nagar,244717,0,1
17-10-2025,Uttarakhand,Udham Singh Nagar,262311,1,9
17-10-2025,Uttarakhand,Udham Singh Nagar,263151,1,5
17-10-2025,Uttarakhand,Udham Singh Nagar,263153,5,58
17-10-2025,Uttarakhand,Uttarkashi,249151,0,3
18-10-2025,Uttarakhand,Almora,263601,6,13
18-10-2025,Uttarakhand,Almora,263626,0,1
18-10-2025,Uttarakhand,Almora,263646,0,1
18-10-2025,Uttarakhand,Almora,263652,0,2
18-10-2025,Uttarakhand,Almora,263655,0,1
18-10-2025,Uttarakhand,Almora,263659,1,0
18-10-2025,Uttarakhand,Almora,263667,1,4
18-10-2025,Uttarakhand,Bageshwar,263634,0,5
18-10-2025,Uttarakhand,Chamoli,246401,0,1
18-10-2025,Uttarakhand,Chamoli,246424,2,6
18-10-2025,Uttarakhand,Chamoli,246426,0,3
18-10-2025,Uttarakhand,Chamoli,246440,0,2
18-10-2025,Uttarakhand,Chamoli,246444,0,2
18-10-2025,Uttarakhand,Chamoli,246453,0,2
18-10-2025,Uttarakhand,Chamoli,246472,1,3
18-10-2025,Uttarakhand,Chamoli,246474,0,4
18-10-2025,Uttarakhand,Chamoli,246482,0,1
18-10-2025,Uttarakhand,Dehradun,248011,1,0
18-10-2025,Uttarakhand,Dehradun,248144,0,2
18-10-2025,Uttarakhand,Dehradun,248165,0,2
18-10-2025,Uttarakhand,Garhwal,246276,0,1
18-10-2025,Uttarakhand,Nainital,263126,1,13
18-10-2025,Uttarakhand,Nainital,263138,0,3
18-10-2025,Uttarakhand,Nainital,263141,0,3
18-10-2025,Uttarakhand,Pauri Garhwal,246123,2,3
18-10-2025,Uttarakhand,Pauri Garhwal,246142,0,1
18-10-2025,Uttarakhand,Pauri Garhwal,246146,0,1
18-10-2025,Uttarakhand,Pauri Garhwal,246147,1,2
18-10-2025,Uttarakhand,Pauri Garhwal,246148,0,1
18-10-2025,Uttarakhand,Pauri Garhwal,246159,0,1
18-10-2025,Uttarakhand,Pauri Garhwal,246162,1,2
18-10-2025,Uttarakhand,Pauri Garhwal,246163,0,1
18-10-2025,Uttarakhand,Pauri Garhwal,246174,1,4
18-10-2025,Uttarakhand,Pauri Garhwal,246175,0,1
18-10-2025,Uttarakhand,Pauri Garhwal,246176,0,1
18-10-2025,Uttarakhand,Pauri Garhwal,246179,0,4
18-10-2025,Uttarakhand,Pauri Garhwal,246194,0,1
18-10-2025,Uttarakhand,Pauri Garhwal,249304,0,6
18-10-2025,Uttarakhand,Pithoragarh,262547,0,2
18-10-2025,Uttarakhand,Pithoragarh,262576,0,1
18-10-2025,Uttarakhand,Rudraprayag,246442,0,1
18-10-2025,Uttarakhand,Rudraprayag,246495,0,2
18-10-2025,Uttarakhand,Tehri Garhwal,249130,0,1
18-10-2025,Uttarakhand,Tehri Garhwal,249181,0,9
18-10-2025,Uttarakhand,Tehri Garhwal,249199,0,5
18-10-2025,Uttarakhand,Udham Singh Nagar,263145,0,3
18-10-2025,Uttarakhand,Udham Singh Nagar,263148,9,63
18-10-2025,Uttarakhand,Udham Singh Nagar,263160,0,21
24-10-2025,Uttarakhand,Almora,263601,0,8
24-10-2025,Uttarakhand,Almora,263622,0,6
24-10-2025,Uttarakhand,Almora,263624,0,1
24-10-2025,Uttarakhand,Almora,263637,0,4
24-10-2025,Uttarakhand,Almora,263646,0,2
24-10-2025,Uttarakhand,Chamoli,246427,1,5
24-10-2025,Uttarakhand,Chamoli,246428,2,1
24-10-2025,Uttarakhand,Chamoli,246440,0,1
24-10-2025,Uttarakhand,Chamoli,246441,0,1
24-10-2025,Uttarakhand,Chamoli,246482,0,1
24-10-2025,Uttarakhand,Dehradun,248013,0,1
24-10-2025,Uttarakhand,Dehradun,248123,3,7
24-10-2025,Uttarakhand,Dehradun,248197,4,20
24-10-2025,Uttarakhand,Dehradun,248198,2,10
24-10-2025,Uttarakhand,Haridwar,247665,2,9
24-10-2025,Uttarakhand,Haridwar,247666,1,18
24-10-2025,Uttarakhand,Haridwar,247668,0,10
24-10-2025,Uttarakhand,Haridwar,249403,0,12
24-10-2025,Uttarakhand,Haridwar,249404,1,22
24-10-2025,Uttarakhand,Haridwar,249408,2,18
24-10-2025,Uttarakhand,Haridwar,249410,1,6
24-10-2025,Uttarakhand,Nainital,244715,7,21
24-10-2025,Uttarakhand,Nainital,263126,3,5
24-10-2025,Uttarakhand,Nainital,263139,9,57
24-10-2025,Uttarakhand,Nainital,263140,1,3
24-10-2025,Uttarakhand,Nainital,263141,0,3
24-10-2025,Uttarakhand,Pauri Garhwal,246001,1,2
24-10-2025,Uttarakhand,Pauri Garhwal,246121,3,25
24-10-2025,Uttarakhand,Pauri Garhwal,246146,1,0
24-10-2025,Uttarakhand,Pauri Garhwal,246174,1,6
24-10-2025,Uttarakhand,Pauri Garhwal,246193,0,1
24-10-2025,Uttarakhand,Pauri Garhwal,246285,0,4
24-10-2025,Uttarakhand,Pithoragarh,262534,0,3
24-10-2025,Uttarakhand,Pithoragarh,262553,0,1
24-10-2025,Uttarakhand,Pithoragarh,262554,1,0
24-10-2025,Uttarakhand,Rudraprayag,246475,1,7
24-10-2025,Uttarakhand,Tehri Garhwal,249165,1,9
24-10-2025,Uttarakhand,Tehri Garhwal,249192,0,2
24-10-2025,Uttarakhand,Tehri Garhwal,249199,0,2
24-10-2025,Uttarakhand,Uttarkashi,249131,1,0
24-10-2025,Uttarakhand,Uttarkashi,249141,0,2
24-10-2025,Uttarakhand,Uttarkashi,249151,1,1
24-10-2025,Uttarakhand,Uttarkashi,249152,0,2
24-10-2025,Uttarakhand,Uttarkashi,249193,1,14
23-10-2025,Uttarakhand,Chamoli,246431,0,1
23-10-2025,Uttarakhand,Chamoli,246487,0,1
23-10-2025,Uttarakhand,Chamoli,246488,0,1
23-10-2025,Uttarakhand,Dehradun,248125,1,0
23-10-2025,Uttarakhand,Dehradun,249202,0,1
23-10-2025,Uttarakhand,Hardwar,247670,0,1
23-10-2025,Uttarakhand,Haridwar,247670,0,3
23-10-2025,Uttarakhand,Haridwar,249403,0,1
23-10-2025,Uttarakhand,Haridwar,249408,1,4
23-10-2025,Uttarakhand,Pauri Garhwal,246149,0,4
23-10-2025,Uttarakhand,Pauri Garhwal,246173,0,1
23-10-2025,Uttarakhand,Pithoragarh,262501,0,2
23-10-2025,Uttarakhand,Tehri Garhwal,249175,0,1
23-10-2025,Uttarakhand,Udham Singh Nagar,244713,1,4
23-10-2025,Uttarakhand,Udham Singh Nagar,262311,0,1
23-10-2025,Uttarakhand,Udham Singh Nagar,262401,1,4
25-10-2025,Uttarakhand,Almora,263658,1,3
25-10-2025,Uttarakhand,Almora,263659,0,1
25-10-2025,Uttarakhand,Almora,263663,0,3
25-10-2025,Uttarakhand,Almora,263676,1,0
25-10-2025,Uttarakhand,Almora,263678,0,4
25-10-2025,Uttarakhand,Almora,263680,1,1
25-10-2025,Uttarakhand,Bageshwar,263640,0,2
25-10-2025,Uttarakhand,Chamoli,246429,0,2
25-10-2025,Uttarakhand,Chamoli,246453,0,1
25-10-2025,Uttarakhand,Champawat,262309,1,12
25-10-2025,Uttarakhand,Champawat,262523,2,11
25-10-2025,Uttarakhand,Champawat,262525,1,2
25-10-2025,Uttarakhand,Champawat,262528,0,6
25-10-2025,Uttarakhand,Champawat,262580,0,2
25-10-2025,Uttarakhand,Dehradun,248142,1,10
25-10-2025,Uttarakhand,Dehradun,248197,1,20
25-10-2025,Uttarakhand,Dehradun,249204,4,13
25-10-2025,Uttarakhand,Hardwar,247656,0,1
25-10-2025,Uttarakhand,Hardwar,249403,0,1
25-10-2025,Uttarakhand,Hardwar,249410,0,1
25-10-2025,Uttarakhand,Haridwar,247662,2,9
25-10-2025,Uttarakhand,Haridwar,247663,7,45
25-10-2025,Uttarakhand,Haridwar,247670,0,4
25-10-2025,Uttarakhand,Haridwar,247671,0,14
25-10-2025,Uttarakhand,Haridwar,249403,3,7
25-10-2025,Uttarakhand,Haridwar,249404,2,30
25-10-2025,Uttarakhand,Nainital,263126,0,3
25-10-2025,Uttarakhand,Nainital,263136,0,1
25-10-2025,Uttarakhand,Nainital,263137,1,0
25-10-2025,Uttarakhand,Nainital,263138,0,1
25-10-2025,Uttarakhand,Nainital,263141,0,2
25-10-2025,Uttarakhand,Nainital,263158,0,1
25-10-2025,Uttarakhand,Nainital,263159,0,9
25-10-2025,Uttarakhand,Pauri Garhwal,246001,0,4
25-10-2025,Uttarakhand,Pauri Garhwal,246128,1,2
25-10-2025,Uttarakhand,Pauri Garhwal,246130,1,2
25-10-2025,Uttarakhand,Pauri Garhwal,246155,0,6
25-10-2025,Uttarakhand,Pauri Garhwal,246159,0,1
25-10-2025,Uttarakhand,Pauri Garhwal,246162,0,2
25-10-2025,Uttarakhand,Pauri Garhwal,246176,1,0
25-10-2025,Uttarakhand,Pauri Garhwal,249304,0,8
25-10-2025,Uttarakhand,Pithoragarh,262530,0,2
25-10-2025,Uttarakhand,Pithoragarh,262531,2,3
25-10-2025,Uttarakhand,Pithoragarh,262534,0,2
25-10-2025,Uttarakhand,Pithoragarh,262541,1,0
25-10-2025,Uttarakhand,Pithoragarh,262544,0,1
25-10-2025,Uttarakhand,Pithoragarh,262552,0,5
25-10-2025,Uttarakhand,Pithoragarh,262576,0,2
25-10-2025,Uttarakhand,Rudraprayag,246439,1,1
25-10-2025,Uttarakhand,Rudraprayag,246448,0,1
25-10-2025,Uttarakhand,Rudraprayag,246469,0,1
25-10-2025,Uttarakhand,Rudraprayag,246475,1,7
25-10-2025,Uttarakhand,Tehri Garhwal,249130,0,5
25-10-2025,Uttarakhand,Tehri Garhwal,249145,0,8
25-10-2025,Uttarakhand,Tehri Garhwal,249161,2,12
25-10-2025,Uttarakhand,Tehri Garhwal,249165,0,10
25-10-2025,Uttarakhand,Udham Singh Nagar,244716,1,0
25-10-2025,Uttarakhand,Udham Singh Nagar,262311,0,10
25-10-2025,Uttarakhand,Uttarkashi,249171,4,4
29-10-2025,Uttarakhand,Chamoli,246453,0,1
29-10-2025,Uttarakhand,Hardwar,247663,0,1
29-10-2025,Uttarakhand,Pauri Garhwal,246129,0,1
28-10-2025,Uttarakhand,Almora,263623,0,5
28-10-2025,Uttarakhand,Almora,263625,1,2
28-10-2025,Uttarakhand,Almora,263638,1,1
28-10-2025,Uttarakhand,Almora,263639,0,2
28-10-2025,Uttarakhand,Almora,263655,0,2
28-10-2025,Uttarakhand,Almora,263676,1,3
28-10-2025,Uttarakhand,Almora,263678,0,5
28-10-2025,Uttarakhand,Bageshwar,263634,0,6
28-10-2025,Uttarakhand,Chamoli,246428,0,8
28-10-2025,Uttarakhand,Chamoli,246443,0,2
28-10-2025,Uttarakhand,Chamoli,246446,0,2
28-10-2025,Uttarakhand,Champawat,262523,3,18
28-10-2025,Uttarakhand,Champawat,262527,1,3
28-10-2025,Uttarakhand,Champawat,262580,1,2
28-10-2025,Uttarakhand,Dehradun,248121,2,5
28-10-2025,Uttarakhand,Dehradun,248158,0,4
28-10-2025,Uttarakhand,Dehradun,249201,0,11
28-10-2025,Uttarakhand,Garhwal,246123,0,1
28-10-2025,Uttarakhand,Haridwar,247663,4,46
28-10-2025,Uttarakhand,Haridwar,247664,7,14
28-10-2025,Uttarakhand,Nainital,263126,1,11
28-10-2025,Uttarakhand,Nainital,263127,0,2
28-10-2025,Uttarakhand,Nainital,263128,0,2
28-10-2025,Uttarakhand,Nainital,263132,2,8
28-10-2025,Uttarakhand,Nainital,263134,0,5
28-10-2025,Uttarakhand,Pauri Garhwal,246113,1,0
28-10-2025,Uttarakhand,Pauri Garhwal,246144,2,3
28-10-2025,Uttarakhand,Pauri Garhwal,246179,1,3
28-10-2025,Uttarakhand,Pauri Garhwal,246285,0,3
28-10-2025,Uttarakhand,Pithoragarh,262521,0,3
28-10-2025,Uttarakhand,Pithoragarh,262522,0,14
28-10-2025,Uttarakhand,Pithoragarh,262533,2,1
28-10-2025,Uttarakhand,Pithoragarh,262543,0,3
28-10-2025,Uttarakhand,Pithoragarh,262553,0,3
28-10-2025,Uttarakhand,Rudraprayag,246171,0,4
28-10-2025,Uttarakhand,Rudraprayag,246421,0,2
28-10-2025,Uttarakhand,Rudraprayag,246495,1,0
28-10-2025,Uttarakhand,Tehri Garhwal,249001,0,4
28-10-2025,Uttarakhand,Tehri Garhwal,249131,0,8
28-10-2025,Uttarakhand,Tehri Garhwal,249137,0,2
28-10-2025,Uttarakhand,Tehri Garhwal,249180,0,19
28-10-2025,Uttarakhand,Udham Singh Nagar,263151,0,3
28-10-2025,Uttarakhand,Uttarkashi,249152,1,9
28-10-2025,Uttarakhand,Uttarkashi,249165,0,2
28-10-2025,Uttarakhand,Uttarkashi,249193,2,6
31-10-2025,Uttarakhand,Almora,263664,0,5
31-10-2025,Uttarakhand,Chamoli,246431,0,1
31-10-2025,Uttarakhand,Pauri Garhwal,246193,1,0
31-10-2025,Uttarakhand,Pithoragarh,262533,0,1
31-10-2025,Uttarakhand,Uttarkashi,249194,0,1
03-11-2025,Uttarakhand,Almora,263651,0,1
03-11-2025,Uttarakhand,Almora,263658,0,6
03-11-2025,Uttarakhand,Bageshwar,263639,0,1
03-11-2025,Uttarakhand,Dehradun,248143,0,3
03-11-2025,Uttarakhand,Dehradun,249203,1,2
03-11-2025,Uttarakhand,Hardwar,249408,0,1
03-11-2025,Uttarakhand,Rudraprayag,246471,1,2
05-11-2025,Uttarakhand,Almora,263624,1,3
05-11-2025,Uttarakhand,Bageshwar,263633,1,0
05-11-2025,Uttarakhand,Chamoli,246449,1,1
05-11-2025,Uttarakhand,Chamoli,246474,0,1
05-11-2025,Uttarakhand,Chamoli,246486,1,1
05-11-2025,Uttarakhand,Chamoli,246487,0,1
05-11-2025,Uttarakhand,Dehradun,248012,0,1
05-11-2025,Uttarakhand,Nainital,263002,2,1
05-11-2025,Uttarakhand,Pauri Garhwal,246124,1,1
05-11-2025,Uttarakhand,Pauri Garhwal,246146,0,1
05-11-2025,Uttarakhand,Pithoragarh,262542,1,0
05-11-2025,Uttarakhand,Tehri Garhwal,249199,1,1
04-11-2025,Uttarakhand,Bageshwar,263619,1,2
04-11-2025,Uttarakhand,Garhwal,246129,0,1
04-11-2025,Uttarakhand,Nainital,263001,0,2
04-11-2025,Uttarakhand,Pauri Garhwal,246125,0,2
04-11-2025,Uttarakhand,Pauri Garhwal,249306,0,1
06-11-2025,Uttarakhand,Dehradun,248202,0,2
06-11-2025,Uttarakhand,Hardwar,249402,0,1
06-11-2025,Uttarakhand,Pauri Garhwal,246278,0,1
06-11-2025,Uttarakhand,Uttarkashi,249194,0,1
07-11-2025,Uttarakhand,Chamoli,246474,0,1
08-11-2025,Uttarakhand,Almora,263652,0,1
08-11-2025,Uttarakhand,Chamoli,246488,0,1
08-11-2025,Uttarakhand,Nainital,263128,0,1
08-11-2025,Uttarakhand,Pauri Garhwal,246125,0,1
08-11-2025,Uttarakhand,Pauri Garhwal,249301,0,1
